week,match_id,team_code,Jersey Number,player_id,Team Formation,Team Player Formation,min,sec,minsec,team setp up,player on,formation change,second yellow,red card
23,2cp6ugeg62t6fg02bkkkukums,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,15,42,15.7,0,0,1,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,19,22,19.4,0,0,1,0,0
24,2ggfagcn46v6b5rbqpgdj7das,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,98,7,98.1,1,0,0,0,0
25,2k9uw8chd5ol6b9rrw5ftnc44,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,97,2,97.0,1,0,0,0,0
26,2of0ec1j3qlwnm140nciptixg,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,58,13,58.2,1,0,0,0,0
26,2of0ec1j3qlwnm140nciptixg,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,11,13,11.2,0,0,1,0,0
26,2of0ec1j3qlwnm140nciptixg,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,30,9,30.1,0,0,1,0,0
27,2p5lebd6sut2o58yyixozunmc,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,63,0,63.0,1,0,0,0,0
27,2p5lebd6sut2o58yyixozunmc,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,39,3,39.0,0,0,1,0,0
28,2toal4qg8ohxn3hh50m9lrac4,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,76,54,76.9,1,0,0,0,0
28,2toal4qg8ohxn3hh50m9lrac4,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,24,1,24.0,0,0,1,0,0
29,2zc6div45o8artjqg9vrawb2s,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,105,28,105.5,1,0,0,0,0
30,317f8nnd5kiqw5pomd91v86j8,LEV,13.0,7udphhcokm6vralyz5gkovxsl,4,1.0,46,18,46.3,1,0,0,0,0
30,317f8nnd5kiqw5pomd91v86j8,LEV,13.0,7udphhcokm6vralyz5gkovxsl,4,1.0,49,28,49.5,0,0,1,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,65,23,65.4,1,0,0,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,24,40,24.7,0,0,1,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,13.0,7udphhcokm6vralyz5gkovxsl,11,1.0,9,59,10.0,0,0,1,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,62,0,62.0,1,0,0,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,13.0,7udphhcokm6vralyz5gkovxsl,11,1.0,11,31,11.5,0,0,1,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,13.0,7udphhcokm6vralyz5gkovxsl,11,1.0,24,43,24.7,0,0,1,0,0
33,3d093m8yc27r7p3gumt3gg4d0,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,69,53,69.9,1,0,0,0,0
33,3d093m8yc27r7p3gumt3gg4d0,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,33,33,33.6,0,0,1,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,48,50,48.8,1,0,0,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,31,17,31.3,0,0,1,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,13.0,7udphhcokm6vralyz5gkovxsl,2,1.0,21,11,21.2,0,0,1,0,0
35,3kvn4dplqj7ecztktcd1afhuc,LEV,13.0,7udphhcokm6vralyz5gkovxsl,6,1.0,82,55,82.9,1,0,0,0,0
35,3kvn4dplqj7ecztktcd1afhuc,LEV,13.0,7udphhcokm6vralyz5gkovxsl,6,1.0,20,9,20.1,0,0,1,0,0
36,3nxmo9ajqnht9425i3n9szevo,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,63,6,63.1,1,0,0,0,0
36,3nxmo9ajqnht9425i3n9szevo,LEV,13.0,7udphhcokm6vralyz5gkovxsl,7,1.0,37,41,37.7,0,0,1,0,0
37,3sg7p1fgas9oyig0lv5gdmvis,LEV,13.0,7udphhcokm6vralyz5gkovxsl,2,1.0,101,3,101.0,1,0,0,0,0
38,3v3zljn1yog1g4knq4uoaledw,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,50,1,50.0,1,0,0,0,0
38,3v3zljn1yog1g4knq4uoaledw,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,40,16,40.3,0,0,1,0,0
38,3v3zljn1yog1g4knq4uoaledw,LEV,13.0,7udphhcokm6vralyz5gkovxsl,8,1.0,9,35,9.6,0,0,1,0,0
1,15ir6pt6au1v00gtef02v4k,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,49,0,49.0,1,0,0,0,0
1,15ir6pt6au1v00gtef02v4k,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,33,15,33.2,0,0,1,0,0
1,15ir6pt6au1v00gtef02v4k,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,6,55,6.9,0,0,1,0,0
1,15ir6pt6au1v00gtef02v4k,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,13,58,14.0,0,0,1,0,0
2,5pp18hcr9ery2hv17q7q6eqc,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,66,33,66.6,1,0,0,0,0
2,5pp18hcr9ery2hv17q7q6eqc,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,15,18,15.3,0,0,1,0,0
2,5pp18hcr9ery2hv17q7q6eqc,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,23,42,23.7,0,0,1,0,0
3,8auqwdd7rhk8k4erd29m5c0k,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,11,4.0,66,19,66.3,1,0,0,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,2,5.0,12,46,12.8,0,1,0,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,2,6.0,14,21,14.3,0,0,1,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,2,6.0,22,12,22.2,0,0,1,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,2,5.0,63,13,63.2,1,0,0,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,14.0,d1k9hj2ovhxue46mbdxy7wp3o,2,5.0,14,49,14.8,0,0,1,0,0
16,1jlhapyjldhvatexkb19ja6fo,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,4,4.0,64,26,64.4,1,0,0,0,0
20,20p4cff79mu4mto9rpw2sdj4k,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,8.0,0,8,0.1,0,1,0,0,0
20,20p4cff79mu4mto9rpw2sdj4k,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,11,6.0,16,52,16.9,0,0,1,0,0
20,20p4cff79mu4mto9rpw2sdj4k,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,11,8.0,12,11,12.2,0,0,1,0,0
21,22jwwfu5djp7vwtjkvcujieqc,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,8.0,99,23,99.4,1,0,0,0,0
22,26bsh372a4004fxjzg381qgb8,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,8.0,28,41,28.7,1,0,0,0,0
22,26bsh372a4004fxjzg381qgb8,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,4.0,33,49,33.8,0,0,1,0,0
22,26bsh372a4004fxjzg381qgb8,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,4.0,15,40,15.7,0,0,1,0,0
22,26bsh372a4004fxjzg381qgb8,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,4.0,19,9,19.2,0,0,1,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,8.0,17,0,17.0,1,0,0,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,6.0,51,32,51.5,0,0,1,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,6.0,15,41,15.7,0,0,1,0,0
26,2of0ec1j3qlwnm140nciptixg,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,4.0,58,12,58.2,1,0,0,0,0
28,2toal4qg8ohxn3hh50m9lrac4,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,10.0,0,1,0.0,0,1,0,0,0
28,2toal4qg8ohxn3hh50m9lrac4,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,10.0,24,1,24.0,0,0,1,0,0
29,2zc6div45o8artjqg9vrawb2s,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,4.0,10,49,10.8,0,1,0,0,0
30,317f8nnd5kiqw5pomd91v86j8,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,4,4.0,35,41,35.7,0,1,0,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,4.0,65,17,65.3,1,0,0,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,4.0,61,56,61.9,1,0,0,0,0
33,3d093m8yc27r7p3gumt3gg4d0,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,4.0,69,34,69.6,1,0,0,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,4.0,9,1,9.0,0,1,0,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,2,8.0,21,11,21.2,0,0,1,0,0
36,3nxmo9ajqnht9425i3n9szevo,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,8.0,0,1,0.0,0,1,0,0,0
36,3nxmo9ajqnht9425i3n9szevo,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,7,8.0,37,41,37.7,0,0,1,0,0
37,3sg7p1fgas9oyig0lv5gdmvis,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,2,9.0,7,42,7.7,0,1,0,0,0
38,3v3zljn1yog1g4knq4uoaledw,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,10.0,8,4,8.1,0,1,0,0,0
38,3v3zljn1yog1g4knq4uoaledw,LEV,14.0,dlxi9jrz36ge900qdsd9c0mlm,8,10.0,9,35,9.6,0,0,1,0,0
4,dh2jy2sqqln0u67dgau8p53o,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,18,54,18.9,0,1,0,0,0
4,dh2jy2sqqln0u67dgau8p53o,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,14,4,14.1,0,0,1,0,0
5,fo7f0yq3c06q4hrw7vamnnro,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,0,13,0.2,0,1,0,0,0
5,fo7f0yq3c06q4hrw7vamnnro,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,21,30,21.5,0,0,1,0,0
6,jfjnqx2yal5t4pcccve1zg9g,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,0,11,0.2,0,1,0,0,0
6,jfjnqx2yal5t4pcccve1zg9g,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,19,46,19.8,0,0,1,0,0
7,n7tx1yzdm3jcvtma21rf6al0,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,11.0,0,25,0.4,0,1,0,0,0
7,n7tx1yzdm3jcvtma21rf6al0,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,20,34,20.6,0,0,1,0,0
8,sg2ifrolnrbubiys9n9n8844,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,7,11,7.2,0,1,0,0,0
9,v3lhpsc6pb8pl9l3mu0evqj8,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,0,1,0.0,0,1,0,0,0
9,v3lhpsc6pb8pl9l3mu0evqj8,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,7,13,7.2,0,0,1,0,0
9,v3lhpsc6pb8pl9l3mu0evqj8,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,14,15,14.2,0,0,1,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,62,43,62.7,1,0,0,0,0
12,14xa2ysiarbslbwcla4hhzqj8,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,11.0,0,15,0.2,0,1,0,0,0
12,14xa2ysiarbslbwcla4hhzqj8,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,23,44,23.7,0,0,1,0,0
13,1ayj7qyruvkyprfzr6plov4t0,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,5,9.0,13,33,13.6,0,1,0,0,0
13,1ayj7qyruvkyprfzr6plov4t0,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,15,22,15.4,0,0,1,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,10.0,48,33,48.6,1,0,0,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,15.0,5b9ycghp21qhv7qz6zuvblh49,2,9.0,11,46,11.8,0,1,0,0,0
4,dh2jy2sqqln0u67dgau8p53o,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,0,1,0.0,0,1,0,0,0
4,dh2jy2sqqln0u67dgau8p53o,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,14,4,14.1,0,0,1,0,0
5,fo7f0yq3c06q4hrw7vamnnro,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,7.0,0,6,0.1,0,1,0,0,0
5,fo7f0yq3c06q4hrw7vamnnro,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,21,30,21.5,0,0,1,0,0
6,jfjnqx2yal5t4pcccve1zg9g,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,8,51,8.8,0,1,0,0,0
6,jfjnqx2yal5t4pcccve1zg9g,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,19,46,19.8,0,0,1,0,0
7,n7tx1yzdm3jcvtma21rf6al0,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,66,17,66.3,1,0,0,0,0
8,sg2ifrolnrbubiys9n9n8844,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,94,20,94.3,1,0,0,0,0
9,v3lhpsc6pb8pl9l3mu0evqj8,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,78,0,78.0,1,0,0,0,0
9,v3lhpsc6pb8pl9l3mu0evqj8,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,7,13,7.2,0,0,1,0,0
9,v3lhpsc6pb8pl9l3mu0evqj8,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,5.0,14,15,14.2,0,0,1,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,62,44,62.7,1,0,0,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,14,29,14.5,0,0,1,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,15,38,15.6,0,0,1,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,7,7,7.1,0,0,1,0,0
11,12zi2fz6nuyhye00alaymbms4,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,28,15,28.2,1,0,0,0,0
11,12zi2fz6nuyhye00alaymbms4,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,6,4.0,22,57,22.9,0,0,1,0,0
11,12zi2fz6nuyhye00alaymbms4,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,6,4.0,12,49,12.8,0,0,1,0,0
11,12zi2fz6nuyhye00alaymbms4,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,23,4.0,40,10,40.2,0,0,1,0,0
12,14xa2ysiarbslbwcla4hhzqj8,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,75,29,75.5,1,0,0,0,0
12,14xa2ysiarbslbwcla4hhzqj8,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,23,44,23.7,0,0,1,0,0
13,1ayj7qyruvkyprfzr6plov4t0,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,5,8.0,13,36,13.6,0,1,0,0,0
13,1ayj7qyruvkyprfzr6plov4t0,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,15,22,15.4,0,0,1,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,4.0,48,33,48.6,1,0,0,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,63,13,63.2,1,0,0,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,15,4,15.1,0,0,1,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,16,49,16.8,0,0,1,0,0
17,1qr5wncwgktkt7jksvs6m3n6c,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,4.0,68,15,68.2,1,0,0,0,0
17,1qr5wncwgktkt7jksvs6m3n6c,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,4.0,6,52,6.9,0,0,1,0,0
17,1qr5wncwgktkt7jksvs6m3n6c,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,22,52,22.9,0,0,1,0,0
18,1tethtdduidjywarrz3qiyx3o,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,72,59,73.0,1,0,0,0,0
18,1tethtdduidjywarrz3qiyx3o,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,24,57,24.9,0,0,1,0,0
19,1wrc3h54fm3azopbuu3iq7b4k,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,65,38,65.6,1,0,0,0,0
19,1wrc3h54fm3azopbuu3iq7b4k,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,13,52,13.9,0,0,1,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,19,32,19.5,0,1,0,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,15,42,15.7,0,0,1,0,0
23,2cp6ugeg62t6fg02bkkkukums,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,6.0,17,34,17.6,0,0,1,0,0
24,2ggfagcn46v6b5rbqpgdj7das,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,93,48,93.8,1,0,0,1,0
27,2p5lebd6sut2o58yyixozunmc,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,8.0,33,27,33.4,0,1,0,0,0
28,2toal4qg8ohxn3hh50m9lrac4,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,4.0,24,1,24.0,0,1,0,0,0
29,2zc6div45o8artjqg9vrawb2s,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,8.0,10,53,10.9,0,1,0,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,0,6,0.1,0,1,0,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,24,40,24.7,0,0,1,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,11,8.0,9,59,10.0,0,0,1,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,0,4,0.1,0,1,0,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,11,5.0,11,31,11.5,0,0,1,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,11,5.0,24,43,24.7,0,0,1,0,0
33,3d093m8yc27r7p3gumt3gg4d0,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,8.0,0,1,0.0,0,1,0,0,0
33,3d093m8yc27r7p3gumt3gg4d0,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,33,33,33.6,0,0,1,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,48,50,48.8,1,0,0,0,0
34,3fm6zt7nl7hs2oolj5ksug3ys,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,22,16,22.3,0,0,1,0,0
36,3nxmo9ajqnht9425i3n9szevo,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,63,6,63.1,1,0,0,0,0
36,3nxmo9ajqnht9425i3n9szevo,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,7,4.0,37,41,37.7,0,0,1,0,0
37,3sg7p1fgas9oyig0lv5gdmvis,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,2,8.0,101,3,101.0,1,0,0,0,0
38,3v3zljn1yog1g4knq4uoaledw,LEV,16.0,kdf39fz73dd5n2nzlsuwbq3t,8,4.0,50,0,50.0,1,0,0,0,0
1,15ir6pt6au1v00gtef02v4k,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,11,7.0,49,0,49.0,1,0,0,0,0
1,15ir6pt6au1v00gtef02v4k,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,11,11.0,8,25,8.4,0,0,1,0,0
2,5pp18hcr9ery2hv17q7q6eqc,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,11,2.0,12,21,12.3,0,1,0,0,0
3,8auqwdd7rhk8k4erd29m5c0k,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,2.0,0,1,0.0,0,1,0,0,0
3,8auqwdd7rhk8k4erd29m5c0k,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,2.0,15,49,15.8,0,0,1,0,0
3,8auqwdd7rhk8k4erd29m5c0k,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,2.0,12,49,12.8,0,0,1,0,0
8,sg2ifrolnrbubiys9n9n8844,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,7.0,13,59,14.0,0,1,0,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,7.0,62,44,62.7,1,0,0,0,0
10,zzqopgn9iz38xxwmgsl6ccus,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,2.0,14,20,14.3,0,0,1,0,0
11,12zi2fz6nuyhye00alaymbms4,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,7.0,28,15,28.2,1,0,0,0,0
11,12zi2fz6nuyhye00alaymbms4,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,6,7.0,22,56,22.9,0,0,1,0,0
12,14xa2ysiarbslbwcla4hhzqj8,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,2.0,11,58,12.0,0,1,0,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,6.0,0,1,0.0,0,1,0,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,2.0,14,21,14.3,0,0,1,0,0
14,1dxl0z31i0438ti5nrd22dl3o,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,5.0,22,12,22.2,0,0,1,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,10.0,0,7,0.1,0,1,0,0,0
15,1hp0gvnq8tu7bswk405xa49as,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,2,2.0,16,49,16.8,0,0,1,0,0
16,1jlhapyjldhvatexkb19ja6fo,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,4,10.0,64,29,64.5,1,0,0,0,0
17,1qr5wncwgktkt7jksvs6m3n6c,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,7.0,68,15,68.2,1,0,0,0,0
17,1qr5wncwgktkt7jksvs6m3n6c,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,7.0,6,52,6.9,0,0,1,0,0
17,1qr5wncwgktkt7jksvs6m3n6c,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,2.0,22,52,22.9,0,0,1,0,0
25,2k9uw8chd5ol6b9rrw5ftnc44,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,7,7.0,49,2,49.0,1,0,0,0,0
27,2p5lebd6sut2o58yyixozunmc,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,7.0,45,43,45.7,0,1,0,0,0
27,2p5lebd6sut2o58yyixozunmc,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,7.0,39,3,39.0,0,0,1,0,0
28,2toal4qg8ohxn3hh50m9lrac4,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,8,7.0,76,45,76.8,1,0,0,0,0
29,2zc6div45o8artjqg9vrawb2s,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,7,7.0,89,51,89.8,1,0,0,0,0
30,317f8nnd5kiqw5pomd91v86j8,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,4,10.0,46,18,46.3,1,0,0,0,0
30,317f8nnd5kiqw5pomd91v86j8,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,4,10.0,35,45,35.8,0,0,1,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,7,8.0,8,40,8.7,0,1,0,0,0
31,348p051ww3c5h5f7yu6puqplg,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,11,7.0,9,59,10.0,0,0,1,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,7,7.0,62,0,62.0,1,0,0,0,0
32,394u1x6d00xy857x0kzh48oic,LEV,17.0,a5a9d3z93jct2dtg6ajpi26ay,11,7.0,11,31,11.5,0,0,1,0,0
